# time, t, r, theta, phi, dt/dtau, dr/dtau, dtheta/dtau, dphi/dtau
  0.0000000E+00  0.0000000E+00  6.0000000E+00  1.5707963E+00  0.0000000E+00  1.3372355E+00  0.0000000E+00  0.0000000E+00  8.5737050E-02
  3.3000000E-01  4.4128771E-01  6.0000000E+00  1.5707963E+00  2.8293227E-02  1.3372355E+00  4.6221378E-19 -4.6658500E-19  8.5737050E-02
  3.4000000E-01  4.5466007E-01  6.0000000E+00  1.5707963E+00  2.9150597E-02  1.3372355E+00  4.7622026E-19 -4.8072394E-19  8.5737050E-02
  3.5000000E-01  4.6803242E-01  6.0000000E+00  1.5707963E+00  3.0007968E-02  1.3372355E+00  4.9022674E-19 -4.9486288E-19  8.5737050E-02
  3.6000000E-01  4.8140478E-01  6.0000000E+00  1.5707963E+00  3.0865338E-02  1.3372355E+00  5.0423322E-19 -5.0900182E-19  8.5737050E-02
  3.7000000E-01  4.9477713E-01  6.0000000E+00  1.5707963E+00  3.1722709E-02  1.3372355E+00  5.1823970E-19 -5.2314076E-19  8.5737050E-02
  3.8000000E-01  5.0814949E-01  6.0000000E+00  1.5707963E+00  3.2580079E-02  1.3372355E+00  5.3224618E-19 -5.3727970E-19  8.5737050E-02
  3.9000000E-01  5.2152184E-01  6.0000000E+00  1.5707963E+00  3.3437450E-02  1.3372355E+00  5.4625265E-19 -5.5141864E-19  8.5737050E-02
  4.0000000E-01  5.3489420E-01  6.0000000E+00  1.5707963E+00  3.4294820E-02  1.3372355E+00  5.6025913E-19 -5.6555758E-19  8.5737050E-02
  4.1000000E-01  5.4826655E-01  6.0000000E+00  1.5707963E+00  3.5152191E-02  1.3372355E+00  5.7426561E-19 -5.7969652E-19  8.5737050E-02
  4.2000000E-01  5.6163891E-01  6.0000000E+00  1.5707963E+00  3.6009561E-02  1.3372355E+00  5.8827209E-19 -5.9383546E-19  8.5737050E-02
  4.3000000E-01  5.7501126E-01  6.0000000E+00  1.5707963E+00  3.6866932E-02  1.3372355E+00  6.0227857E-19 -6.0797440E-19  8.5737050E-02
  4.4000000E-01  5.8838362E-01  6.0000000E+00  1.5707963E+00  3.7724302E-02  1.3372355E+00  6.1628505E-19 -6.2211333E-19  8.5737050E-02
  4.5000000E-01  6.0175597E-01  6.0000000E+00  1.5707963E+00  3.8581673E-02  1.3372355E+00  6.3029152E-19 -6.3625227E-19  8.5737050E-02
  4.6000000E-01  6.1512833E-01  6.0000000E+00  1.5707963E+00  3.9439043E-02  1.3372355E+00  6.4429800E-19 -6.5039121E-19  8.5737050E-02
  4.7000000E-01  6.2850068E-01  6.0000000E+00  1.5707963E+00  4.0296414E-02  1.3372355E+00  6.5830448E-19 -6.6453015E-19  8.5737050E-02
  4.8000000E-01  6.4187304E-01  6.0000000E+00  1.5707963E+00  4.1153784E-02  1.3372355E+00  6.7231096E-19 -6.7866909E-19  8.5737050E-02
  4.9000000E-01  6.5524539E-01  6.0000000E+00  1.5707963E+00  4.2011155E-02  1.3372355E+00  6.8631744E-19 -6.9280803E-19  8.5737050E-02
  5.0000000E-01  6.6861775E-01  6.0000000E+00  1.5707963E+00  4.2868525E-02  1.3372355E+00  7.0032392E-19 -7.0694697E-19  8.5737050E-02
  5.1000000E-01  6.8199010E-01  6.0000000E+00  1.5707963E+00  4.3725896E-02  1.3372355E+00  7.1433039E-19 -7.2108591E-19  8.5737050E-02
  5.2000000E-01  6.9536246E-01  6.0000000E+00  1.5707963E+00  4.4583266E-02  1.3372355E+00  7.2833687E-19 -7.3522485E-19  8.5737050E-02
  5.3000000E-01  7.0873481E-01  6.0000000E+00  1.5707963E+00  4.5440637E-02  1.3372355E+00  7.4234335E-19 -7.4936379E-19  8.5737050E-02
  5.4000000E-01  7.2210717E-01  6.0000000E+00  1.5707963E+00  4.6298007E-02  1.3372355E+00  7.5634983E-19 -7.6350273E-19  8.5737050E-02
  5.5000000E-01  7.3547952E-01  6.0000000E+00  1.5707963E+00  4.7155378E-02  1.3372355E+00  7.7035631E-19 -7.7764167E-19  8.5737050E-02
  5.6000000E-01  7.4885188E-01  6.0000000E+00  1.5707963E+00  4.8012748E-02  1.3372355E+00  7.8436279E-19 -7.9178061E-19  8.5737050E-02
  5.7000000E-01  7.6222423E-01  6.0000000E+00  1.5707963E+00  4.8870119E-02  1.3372355E+00  7.9836926E-19 -8.0591955E-19  8.5737050E-02
  5.8000000E-01  7.7559659E-01  6.0000000E+00  1.5707963E+00  4.9727489E-02  1.3372355E+00  8.1237574E-19 -8.2005849E-19  8.5737050E-02
  5.9000000E-01  7.8896894E-01  6.0000000E+00  1.5707963E+00  5.0584860E-02  1.3372355E+00  8.2638222E-19 -8.3419743E-19  8.5737050E-02
  6.0000000E-01  8.0234130E-01  6.0000000E+00  1.5707963E+00  5.1442230E-02  1.3372355E+00  8.4038870E-19 -8.4833637E-19  8.5737050E-02
  6.1000000E-01  8.1571365E-01  6.0000000E+00  1.5707963E+00  5.2299601E-02  1.3372355E+00  8.5439518E-19 -8.6247530E-19  8.5737050E-02
  6.2000000E-01  8.2908601E-01  6.0000000E+00  1.5707963E+00  5.3156971E-02  1.3372355E+00  8.6840166E-19 -8.7661424E-19  8.5737050E-02
  6.3000000E-01  8.4245836E-01  6.0000000E+00  1.5707963E+00  5.4014342E-02  1.3372355E+00  8.8240813E-19 -8.9075318E-19  8.5737050E-02
  6.4000000E-01  8.5583072E-01  6.0000000E+00  1.5707963E+00  5.4871712E-02  1.3372355E+00  8.9641461E-19 -9.0489212E-19  8.5737050E-02
  6.5000000E-01  8.6920307E-01  6.0000000E+00  1.5707963E+00  5.5729083E-02  1.3372355E+00  9.1042109E-19 -9.1903106E-19  8.5737050E-02
  6.6000000E-01  8.8257543E-01  6.0000000E+00  1.5707963E+00  5.6586453E-02  1.3372355E+00  9.2442757E-19 -9.3317000E-19  8.5737050E-02
  6.7000000E-01  8.9594778E-01  6.0000000E+00  1.5707963E+00  5.7443824E-02  1.3372355E+00  9.3843405E-19 -9.4730894E-19  8.5737050E-02
  6.8000000E-01  9.0932014E-01  6.0000000E+00  1.5707963E+00  5.8301194E-02  1.3372355E+00  9.5244053E-19 -9.6144788E-19  8.5737050E-02
  6.9000000E-01  9.2269249E-01  6.0000000E+00  1.5707963E+00  5.9158565E-02  1.3372355E+00  9.6644700E-19 -9.7558682E-19  8.5737050E-02
  7.0000000E-01  9.3606485E-01  6.0000000E+00  1.5707963E+00  6.0015935E-02  1.3372355E+00  9.8045348E-19 -9.8972576E-19  8.5737050E-02
  7.1000000E-01  9.4943720E-01  6.0000000E+00  1.5707963E+00  6.0873306E-02  1.3372355E+00  9.9445996E-19 -1.0038647E-18  8.5737050E-02
  7.2000000E-01  9.6280956E-01  6.0000000E+00  1.5707963E+00  6.1730676E-02  1.3372355E+00  1.0084664E-18 -1.0180036E-18  8.5737050E-02
  7.3000000E-01  9.7618191E-01  6.0000000E+00  1.5707963E+00  6.2588047E-02  1.3372355E+00  1.0224729E-18 -1.0321426E-18  8.5737050E-02
  7.4000000E-01  9.8955427E-01  6.0000000E+00  1.5707963E+00  6.3445417E-02  1.3372355E+00  1.0364794E-18 -1.0462815E-18  8.5737050E-02
